ID	Name	Sex	Age	Height	Weight	Team	NOC	Games	Year	Season	City	Sport	Event	Medal
8524	Saeed Basweidan	M	19	160	61	Austria	YEM	1996 Summer	1996	Summer	Atlanta	Athletics	Athletics Men's 800 metres	NA
8525	Waldemar Romuald Baszanowski	M	25	165	65.5	Austria	POL	1960 Summer	1960	Summer	Roma	Weightlifting	Weightlifting Men's Lightweight	NA
8525	Waldemar Romuald Baszanowski	M	29	165	65.5	Austria	POL	1964 Summer	1964	Summer	Tokyo	Weightlifting	Weightlifting Men's Lightweight	Gold
8525	Waldemar Romuald Baszanowski	M	33	165	65.5	Austria	POL	1968 Summer	1968	Summer	Mexico City	Weightlifting	Weightlifting Men's Lightweight	Gold
8525	Waldemar Romuald Baszanowski	M	37	165	65.5	Austria	POL	1972 Summer	1972	Summer	Munich	Weightlifting	Weightlifting Men's Lightweight	NA
8526	Bat-Ochiryn Ser-Od	M	22	169	61	Austria	MGL	2004 Summer	2004	Summer	Athina	Athletics	Athletics Men's Marathon	NA
8526	Bat-Ochiryn Ser-Od	M	26	169	61	Austria	MGL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA
8526	Bat-Ochiryn Ser-Od	M	30	169	61	Austria	MGL	2012 Summer	2012	Summer	London	Athletics	Athletics Men's Marathon	NA
8526	Bat-Ochiryn Ser-Od	M	34	169	61	Austria	MGL	2016 Summer	2016	Summer	Rio de Janeiro	Athletics	Athletics Men's Marathon	NA
8527	Ilona Bata	F	20	185	71	Austria	HUN	1976 Summer	1976	Summer	Montreal	Rowing	Rowing Women's Coxed Quadruple Sculls	NA
8527	Ilona Bata	F	24	185	71	Austria	HUN	1980 Summer	1980	Summer	Moskva	Rowing	Rowing Women's Double Sculls	NA
8528	Cristian Ioan Bag	M	24	171	62	Austria	ROU	2012 Summer	2012	Summer	London	Gymnastics	Gymnastics Men's Team All-Around	NA
8528	Cristian Ioan Bag	M	24	171	62	Austria	ROU	2012 Summer	2012	Summer	London	Gymnastics	Gymnastics Men's Floor Exercise	NA
8528	Cristian Ioan Bag	M	24	171	62	Austria	ROU	2012 Summer	2012	Summer	London	Gymnastics	Gymnastics Men's Rings	NA
8528	Cristian Ioan Bag	M	24	171	62	Austria	ROU	2012 Summer	2012	Summer	London	Gymnastics	Gymnastics Men's Pommelled Horse	NA
8529	Polona Batagelj	F	23	173	53	Austria	SLO	2012 Summer	2012	Summer	London	Cycling	Cycling Women's Road Race, Individual	NA
8529	Polona Batagelj	F	27	173	53	Austria	SLO	2016 Summer	2016	Summer	Rio de Janeiro	Cycling	Cycling Women's Road Race, Individual	NA
8530	Dominique Bataille	M	20	194	85	Austria	FRA	1984 Summer	1984	Summer	Los Angeles	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	NA
8530	Dominique Bataille	M	20	194	85	Austria	FRA	1984 Summer	1984	Summer	Los Angeles	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	NA
8531	Mathieu Bataille	M	26	190	125	Austria	FRA	2004 Summer	2004	Summer	Athina	Judo	Judo Men's Heavyweight	NA
8532	Mathilde Bataille	F	NA	NA	NA	Austria	FRA	1928 Summer	1928	Summer	Amsterdam	Gymnastics	Gymnastics Women's Team All-Around	NA
8533	Joseph Batangdon	M	22	176	74	Austria	CMR	2000 Summer	2000	Summer	Sydney	Athletics	Athletics Men's 100 metres	NA
8533	Joseph Batangdon	M	22	176	74	Austria	CMR	2000 Summer	2000	Summer	Sydney	Athletics	Athletics Men's 200 metres	NA
8533	Joseph Batangdon	M	22	176	74	Austria	CMR	2000 Summer	2000	Summer	Sydney	Athletics	Athletics Men's 4 x 100 metres Relay	NA
8533	Joseph Batangdon	M	26	176	74	Austria	CMR	2004 Summer	2004	Summer	Athina	Athletics	Athletics Men's 200 metres	NA
8534	Susanna Batazzi	F	18	175	57	Austria	ITA	1976 Summer	1976	Summer	Montreal	Fencing	Fencing Women's Foil, Team	NA
8534	Susanna Batazzi	F	22	175	57	Austria	ITA	1980 Summer	1980	Summer	Moskva	Fencing	Fencing Women's Foil, Individual	NA
8534	Susanna Batazzi	F	22	175	57	Austria	ITA	1980 Summer	1980	Summer	Moskva	Fencing	Fencing Women's Foil, Team	NA
8535	Colin Batch	M	26	185	74	Austria	AUS	1984 Summer	1984	Summer	Los Angeles	Hockey	Hockey Men's Hockey	NA
8535	Colin Batch	M	30	185	74	Austria	AUS	1988 Summer	1988	Summer	Seoul	Hockey	Hockey Men's Hockey	NA
8536	Brice Vivien Batchaya Ketchanke	M	22	172	85	Austria	CMR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Light-Heavyweight	NA
8537	Mary Evelyn Beatrice (Longman-) Batchelder	F	53	NA	NA	Austria	USA	1928 Summer	1928	Summer	Amsterdam	Art Competitions	Art Competitions Mixed Sculpturing, Statues	NA
8538	Joseph Laws "Joe" Batchelder	M	26	186	84	Austria	USA	1964 Summer	1964	Summer	Tokyo	Sailing	Sailing Mixed 5.5 metres	Bronze
8539	Erica Anne Batchelor	F	22	NA	NA	Austria	GBR	1956 Winter	1956	Winter	Cortina d'Ampezzo	Figure Skating	Figure Skating Women's Singles	NA
8540	Jeffrey "Jeff" Batchelor	M	21	170	75	Austria	CAN	2010 Winter	2010	Winter	Vancouver	Snowboarding	Snowboarding Men's Halfpipe	NA
8541	Stephen James "Steve" Batchelor	M	23	180	79	Austria	GBR	1984 Summer	1984	Summer	Los Angeles	Hockey	Hockey Men's Hockey	Bronze
8541	Stephen James "Steve" Batchelor	M	27	180	79	Austria	GBR	1988 Summer	1988	Summer	Seoul	Hockey	Hockey Men's Hockey	Gold
8541	Stephen James "Steve" Batchelor	M	31	180	79	Austria	GBR	1992 Summer	1992	Summer	Barcelona	Hockey	Hockey Men's Hockey	NA
8542	Warner Stanton Batchelor	M	22	NA	NA	Austria	AUS	1956 Summer	1956	Summer	Melbourne	Boxing	Boxing Men's Flyweight	NA
8543	Batchuluuny BatOrgil	M	24	174	66	Austria	MGL	1994 Winter	1994	Winter	Lillehammer	Short Track Speed Skating	Short Track Speed Skating Men's 500 metres	NA
8543	Batchuluuny BatOrgil	M	24	174	66	Austria	MGL	1994 Winter	1994	Winter	Lillehammer	Short Track Speed Skating	Short Track Speed Skating Men's 1,000 metres	NA
8544	Richard Charles Ian Bate	M	21	183	77	Austria	GBR	1960 Summer	1960	Summer	Roma	Rowing	Rowing Men's Coxed Eights	NA
8545	Petr Batk	M	21	183	80	Austria	TCH	1992 Summer	1992	Summer	Barcelona	Rowing	Rowing Men's Coxed Fours	NA
8546	Douglas Scott "Doug" Bateman	M	30	183	79	Austria	USA	1984 Winter	1984	Winter	Sarajevo	Luge	Luge Mixed (Men)'s Doubles	NA
8547	Henry Mayo Bateman	M	41	NA	NA	Austria	GBR	1928 Summer	1928	Summer	Amsterdam	Art Competitions	Art Competitions Mixed Painting, Drawings And Water Colors	NA
8547	Henry Mayo Bateman	M	41	NA	NA	Austria	GBR	1928 Summer	1928	Summer	Amsterdam	Art Competitions	Art Competitions Mixed Painting, Drawings And Water Colors	NA
8548	Philip G. Bateman	M	26	177	61	Austria	GBR	1988 Summer	1988	Summer	Seoul	Cycling	Cycling Men's 100 kilometres Team Time Trial	NA
8549	Sarah Blake Bateman	F	18	165	55	Austria	ISL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Backstroke	NA
8549	Sarah Blake Bateman	F	22	165	55	Austria	ISL	2012 Summer	2012	Summer	London	Swimming	Swimming Women's 50 metres Freestyle	NA
8549	Sarah Blake Bateman	F	22	165	55	Austria	ISL	2012 Summer	2012	Summer	London	Swimming	Swimming Women's 100 metres Butterfly	NA
8549	Sarah Blake Bateman	F	22	165	55	Austria	ISL	2012 Summer	2012	Summer	London	Swimming	Swimming Women's 4 x 100 metres Medley Relay	NA
8550	Raymond Henry "Ray" Bateman, Jr.	M	24	180	68	Austria	USA	1980 Winter	1980	Winter	Lake Placid	Luge	Luge Mixed (Men)'s Doubles	NA
8550	Raymond Henry "Ray" Bateman, Jr.	M	28	180	68	Austria	USA	1984 Winter	1984	Winter	Sarajevo	Luge	Luge Mixed (Men)'s Doubles	NA
8551	Anders Ingemar Btemyr	M	26	176	71	Austria	SWE	2000 Summer	2000	Summer	Sydney	Rowing	Rowing Men's Lightweight Double Sculls	NA
8552	Alfred Hilborn "Al" Bates	M	23	183	70	Austria	USA	1928 Summer	1928	Summer	Amsterdam	Athletics	Athletics Men's Long Jump	Bronze
8553	Evan Bates	M	20	188	81	Austria	USA	2010 Winter	2010	Winter	Vancouver	Figure Skating	Figure Skating Mixed Ice Dancing	NA
8553	Evan Bates	M	24	188	81	Austria	USA	2014 Winter	2014	Winter	Sochi	Figure Skating	Figure Skating Mixed Ice Dancing	NA
8554	Michael Jeremy Bates	M	26	180	72	Austria	GBR	1988 Summer	1988	Summer	Seoul	Tennis	Tennis Men's Singles	NA
8554	Michael Jeremy Bates	M	26	180	72	Austria	GBR	1988 Summer	1988	Summer	Seoul	Tennis	Tennis Men's Doubles	NA
8555	Katherine Linsey "Kate" Bates	F	22	176	69	Austria	AUS	2004 Summer	2004	Summer	Athina	Cycling	Cycling Women's Individual Pursuit, 3,000 metres	NA
8555	Katherine Linsey "Kate" Bates	F	22	176	69	Austria	AUS	2004 Summer	2004	Summer	Athina	Cycling	Cycling Women's Points Race	NA
8555	Katherine Linsey "Kate" Bates	F	26	176	69	Austria	AUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Road Race, Individual	NA
8555	Katherine Linsey "Kate" Bates	F	26	176	69	Austria	AUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Points Race	NA
8556	Michael Dion Bates	M	22	180	86	Austria	USA	1992 Summer	1992	Summer	Barcelona	Athletics	Athletics Men's 200 metres	Bronze
8557	Orlando Bates	M	22	168	68	Austria	BAR	1972 Summer	1972	Summer	Munich	Cycling	Cycling Men's Road Race, Individual	NA
8557	Orlando Bates	M	22	168	68	Austria	BAR	1972 Summer	1972	Summer	Munich	Cycling	Cycling Men's Individual Pursuit, 4,000 metres	NA
8558	Susannah Wilson "Suzie" Bates	F	20	174	75	Austria	NZL	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	NA
8559	Vladimir Batez	M	26	192	85	Austria	SCG	1996 Summer	1996	Summer	Atlanta	Volleyball	Volleyball Men's Volleyball	Bronze
8559	Vladimir Batez	M	31	192	85	Austria	SCG	2000 Summer	2000	Summer	Sydney	Volleyball	Volleyball Men's Volleyball	Gold
8560	Batgereliin Mngntuyaa	F	19	163	51	Austria	MGL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 400 metres	NA
8561	Robert "Bobby" Bath	M	NA	NA	NA	Austria	AUS	1956 Summer	1956	Summer	Melbourne	Boxing	Boxing Men's Bantamweight	NA
8562	Istvn Bathzi	M	17	196	88	Austria	HUN	1996 Summer	1996	Summer	Atlanta	Swimming	Swimming Men's 400 metres Individual Medley	NA
8562	Istvn Bathzi	M	21	196	88	Austria	HUN	2000 Summer	2000	Summer	Sydney	Swimming	Swimming Men's 200 metres Individual Medley	NA
8562	Istvn Bathzi	M	21	196	88	Austria	HUN	2000 Summer	2000	Summer	Sydney	Swimming	Swimming Men's 400 metres Individual Medley	NA
8563	Charlotte M. Bathe (Hollingsworth-)	F	30	165	64	Austria	GBR	1996 Summer	1996	Summer	Atlanta	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	NA
8564	Walter Bathe	M	19	NA	NA	Austria	GER	1912 Summer	1912	Summer	Stockholm	Swimming	Swimming Men's 200 metres Breaststroke	Gold
8564	Walter Bathe	M	19	NA	NA	Austria	GER	1912 Summer	1912	Summer	Stockholm	Swimming	Swimming Men's 400 metres Breaststroke	Gold
8565	Cheick Oumar Bathily	M	21	NA	NA	Austria	MLI	2004 Summer	2004	Summer	Athina	Football	Football Men's Football	NA
8566	Diguy Bathily	M	31	NA	141	Austria	SEN	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Heavyweight	NA
8567	Alberto G. Batignani Trucco	M	23	NA	NA	Austria	URU	1936 Summer	1936	Summer	Berlin	Water Polo	Water Polo Men's Water Polo	NA
8568	Borislav Batikov	M	21	NA	NA	Austria	BUL	1980 Summer	1980	Summer	Moskva	Modern Pentathlon	Modern Pentathlon Men's Individual	NA
8568	Borislav Batikov	M	21	NA	NA	Austria	BUL	1980 Summer	1980	Summer	Moskva	Modern Pentathlon	Modern Pentathlon Men's Team	NA
8569	Bernard Batillat	M	28	NA	NA	Austria	FRA	1936 Summer	1936	Summer	Berlin	Rowing	Rowing Men's Coxed Eights	NA
8570	Slavcho Todorov Batinkov	M	22	178	64	Austria	BUL	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Men's 10 kilometres	NA
8570	Slavcho Todorov Batinkov	M	22	178	64	Austria	BUL	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Men's 30 kilometres	NA
8570	Slavcho Todorov Batinkov	M	22	178	64	Austria	BUL	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Men's 10/15 kilometres Pursuit	NA
8570	Slavcho Todorov Batinkov	M	22	178	64	Austria	BUL	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Men's 4 x 10 kilometres Relay	NA
8570	Slavcho Todorov Batinkov	M	24	178	64	Austria	BUL	1994 Winter	1994	Winter	Lillehammer	Cross Country Skiing	Cross Country Skiing Men's 10 kilometres	NA
8570	Slavcho Todorov Batinkov	M	24	178	64	Austria	BUL	1994 Winter	1994	Winter	Lillehammer	Cross Country Skiing	Cross Country Skiing Men's 30 kilometres	NA
8570	Slavcho Todorov Batinkov	M	24	178	64	Austria	BUL	1994 Winter	1994	Winter	Lillehammer	Cross Country Skiing	Cross Country Skiing Men's 10/15 kilometres Pursuit	NA
8570	Slavcho Todorov Batinkov	M	28	178	64	Austria	BUL	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Men's 10 kilometres	NA
8570	Slavcho Todorov Batinkov	M	28	178	64	Austria	BUL	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Men's 30 kilometres	NA
8570	Slavcho Todorov Batinkov	M	28	178	64	Austria	BUL	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Men's 10/15 kilometres Pursuit	NA
8570	Slavcho Todorov Batinkov	M	32	178	64	Austria	BUL	2002 Winter	2002	Winter	Salt Lake City	Cross Country Skiing	Cross Country Skiing Men's Sprint	NA
8570	Slavcho Todorov Batinkov	M	32	178	64	Austria	BUL	2002 Winter	2002	Winter	Salt Lake City	Cross Country Skiing	Cross Country Skiing Men's 15 kilometres	NA
8570	Slavcho Todorov Batinkov	M	32	178	64	Austria	BUL	2002 Winter	2002	Winter	Salt Lake City	Cross Country Skiing	Cross Country Skiing Men's 10/10 kilometres Pursuit	NA
8571	Adam Batirov	M	31	165	71	Austria	BRN	2016 Summer	2016	Summer	Rio de Janeiro	Wrestling	Wrestling Men's Welterweight, Freestyle	NA
8572	Joo Batista da Silva	M	21	175	74	Austria	BRA	1976 Summer	1976	Summer	Montreal	Football	Football Men's Football	NA
8573	Joo Santos Batista	M	27	179	68	Austria	BRA	1988 Summer	1988	Summer	Seoul	Football	Football Men's Football	Silver
8574	Alexi Batista	M	20	156	66	Austria	PAN	1996 Summer	1996	Summer	Atlanta	Weightlifting	Weightlifting Men's Featherweight	NA
8574	Alexi Batista	M	24	156	66	Austria	PAN	2000 Summer	2000	Summer	Sydney	Weightlifting	Weightlifting Men's Lightweight	NA
8575	Csar Silva Batista	M	31	176	70	Austria	POR	1960 Summer	1960	Summer	Roma	Shooting	Shooting Men's Small-Bore Rifle, Prone, 50 metres	NA
8575	Csar Silva Batista	M	43	176	70	Austria	POR	1972 Summer	1972	Summer	Munich	Shooting	Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres	NA
8575	Csar Silva Batista	M	43	176	70	Austria	POR	1972 Summer	1972	Summer	Munich	Shooting	Shooting Mixed Small-Bore Rifle, Prone, 50 metres	NA
8576	Eider Batista Vargas	M	27	171	70	Austria	CUB	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Double Sculls	NA
8577	Michel Batista de Moya	M	22	172	98.5	Austria	CUB	2000 Summer	2000	Summer	Sydney	Weightlifting	Weightlifting Men's Middle-Heavyweight	NA
8577	Michel Batista de Moya	M	26	172	98.5	Austria	CUB	2004 Summer	2004	Summer	Athina	Weightlifting	Weightlifting Men's Heavyweight	NA
8578	Michel Batista Martnez	M	24	182	96	Austria	CUB	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Freestyle	NA
8579	Pascual Batista	M	22	NA	NA	Austria	ARG	1948 Summer	1948	Summer	London	Rowing	Rowing Men's Coxed Eights	NA
8580	Paulo Roberto Batista Jnior	M	23	185	90	Austria	BRA	2016 Summer	2016	Summer	Rio de Janeiro	Hockey	Hockey Men's Hockey	NA
8581	Rafael Batista	M	17	180	86	Austria	PUR	1968 Summer	1968	Summer	Mexico City	Shooting	Shooting Mixed Skeet	NA
8581	Rafael Batista	M	21	180	86	Austria	PUR	1972 Summer	1972	Summer	Munich	Shooting	Shooting Mixed Skeet	NA
8581	Rafael Batista	M	25	180	86	Austria	PUR	1976 Summer	1976	Summer	Montreal	Shooting	Shooting Mixed Skeet	NA
8582	Ricardo Jorge Batista	M	22	181	76	Austria	POR	1992 Summer	1992	Summer	Barcelona	Sailing	Sailing Mixed Three Person Keelboat	NA
8583	Vasco Batista	M	22	NA	NA	Austria	POR	1996 Summer	1996	Summer	Atlanta	Sailing	Sailing Men's One Person Dinghy	NA
8584	Oleksandr Oleksandrovych Batiuk	M	21	180	74	Austria	UKR	2006 Winter	2006	Winter	Torino	Cross Country Skiing	Cross Country Skiing Men's 15 kilometres	NA
8584	Oleksandr Oleksandrovych Batiuk	M	21	180	74	Austria	UKR	2006 Winter	2006	Winter	Torino	Cross Country Skiing	Cross Country Skiing Men's 30 km Skiathlon	NA
8585	Oleksandr Mykhailovych Batiuk	M	24	171	67	Austria	URS	1984 Winter	1984	Winter	Sarajevo	Cross Country Skiing	Cross Country Skiing Men's 15 kilometres	NA
8585	Oleksandr Mykhailovych Batiuk	M	24	171	67	Austria	URS	1984 Winter	1984	Winter	Sarajevo	Cross Country Skiing	Cross Country Skiing Men's 50 kilometres	NA
8585	Oleksandr Mykhailovych Batiuk	M	24	171	67	Austria	URS	1984 Winter	1984	Winter	Sarajevo	Cross Country Skiing	Cross Country Skiing Men's 4 x 10 kilometres Relay	Silver
8585	Oleksandr Mykhailovych Batiuk	M	28	171	67	Austria	URS	1988 Winter	1988	Winter	Calgary	Cross Country Skiing	Cross Country Skiing Men's 15 kilometres	NA
8586	Batjargalyn Odkh	M	23	195	90	Austria	MGL	2000 Summer	2000	Summer	Sydney	Judo	Judo Men's Middleweight	NA
8586	Batjargalyn Odkh	M	27	195	90	Austria	MGL	2004 Summer	2004	Summer	Athina	Judo	Judo Men's Half-Heavyweight	NA
8587	Noemi Batki	F	20	167	62	Austria	ITA	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Synchronized Springboard	NA
8587	Noemi Batki	F	24	167	62	Austria	ITA	2012 Summer	2012	Summer	London	Diving	Diving Women's Platform	NA
8587	Noemi Batki	F	28	167	62	Austria	ITA	2016 Summer	2016	Summer	Rio de Janeiro	Diving	Diving Women's Platform	NA
8588	Jzef Batkiewicz	M	21	175	73	Austria	POL	1972 Winter	1972	Winter	Sapporo	Ice Hockey	Ice Hockey Men's Ice Hockey	NA
8589	Marek Rafa Batkiewicz	M	22	180	76	Austria	POL	1992 Winter	1992	Winter	Albertville	Ice Hockey	Ice Hockey Men's Ice Hockey	NA
8590	Suzy Batkovic (-Brown)	F	23	195	89	Austria	AUS	2004 Summer	2004	Summer	Athina	Basketball	Basketball Women's Basketball	Silver
8590	Suzy Batkovic (-Brown)	F	27	195	89	Austria	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Silver
8590	Suzy Batkovic (-Brown)	F	31	195	89	Austria	AUS	2012 Summer	2012	Summer	London	Basketball	Basketball Women's Basketball	Bronze
8591	Attila Btky	M	31	180	84	Austria	SVK	2004 Summer	2004	Summer	Athina	Wrestling	Wrestling Men's Light-Heavyweight, Greco-Roman	NA
8591	Attila Btky	M	35	180	84	Austria	SVK	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Light-Heavyweight, Greco-Roman	NA
8592	Alexis Batle Arredono	M	24	191	90	Austria	CUB	1996 Summer	1996	Summer	Atlanta	Volleyball	Volleyball Men's Volleyball	NA
8593	Thomas Batliner	M	29	176	74	Austria	LIE	1988 Summer	1988	Summer	Seoul	Equestrianism	Equestrianism Mixed Jumping, Individual	NA
8594	Jean Batmale	M	24	NA	NA	Austria	FRA	1920 Summer	1920	Summer	Antwerpen	Football	Football Men's Football	NA
8594	Jean Batmale	M	28	NA	NA	Austria	FRA	1924 Summer	1924	Summer	Paris	Football	Football Men's Football	NA
8595	Daniel Batman	M	19	171	71	Austria	AUS	2000 Summer	2000	Summer	Sydney	Athletics	Athletics Men's 400 metres	NA
8596	Bijan Batmani	M	27	164	57	Austria	IRI	2000 Summer	2000	Summer	Sydney	Boxing	Boxing Men's Featherweight	NA
8597	Ergn Batmaz	M	21	168	69	Austria	TUR	1988 Summer	1988	Summer	Seoul	Weightlifting	Weightlifting Men's Lightweight	NA
8597	Ergn Batmaz	M	29	168	69	Austria	TUR	1996 Summer	1996	Summer	Atlanta	Weightlifting	Weightlifting Men's Lightweight	NA
8598	Magali Baton	F	25	167	57	Austria	FRA	1996 Summer	1996	Summer	Atlanta	Judo	Judo Women's Lightweight	NA
8599	Csilla Btorfi	F	19	165	69	Austria	HUN	1988 Summer	1988	Summer	Seoul	Table Tennis	Table Tennis Women's Singles	NA
8599	Csilla Btorfi	F	19	165	69	Austria	HUN	1988 Summer	1988	Summer	Seoul	Table Tennis	Table Tennis Women's Doubles	NA
8599	Csilla Btorfi	F	23	165	69	Austria	HUN	1992 Summer	1992	Summer	Barcelona	Table Tennis	Table Tennis Women's Singles	NA
8599	Csilla Btorfi	F	27	165	69	Austria	HUN	1996 Summer	1996	Summer	Atlanta	Table Tennis	Table Tennis Women's Singles	NA
8599	Csilla Btorfi	F	27	165	69	Austria	HUN	1996 Summer	1996	Summer	Atlanta	Table Tennis	Table Tennis Women's Doubles	NA
8599	Csilla Btorfi	F	31	165	69	Austria	HUN	2000 Summer	2000	Summer	Sydney	Table Tennis	Table Tennis Women's Singles	NA
8599	Csilla Btorfi	F	31	165	69	Austria	HUN	2000 Summer	2000	Summer	Sydney	Table Tennis	Table Tennis Women's Doubles	NA
8599	Csilla Btorfi	F	35	165	69	Austria	HUN	2004 Summer	2004	Summer	Athina	Table Tennis	Table Tennis Women's Singles	NA
8599	Csilla Btorfi	F	35	165	69	Austria	HUN	2004 Summer	2004	Summer	Athina	Table Tennis	Table Tennis Women's Doubles	NA
8600	Zoltn Btorfi	M	21	188	79	Austria	HUN	1996 Summer	1996	Summer	Atlanta	Table Tennis	Table Tennis Men's Singles	NA
8601	Ivan Btory	M	18	189	82	Austria	SVK	1994 Winter	1994	Winter	Lillehammer	Cross Country Skiing	Cross Country Skiing Men's 10 kilometres	NA
8601	Ivan Btory	M	18	189	82	Austria	SVK	1994 Winter	1994	Winter	Lillehammer	Cross Country Skiing	Cross Country Skiing Men's 10/15 kilometres Pursuit	NA
8601	Ivan Btory	M	22	189	82	Austria	SVK	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Men's 10 kilometres	NA
8601	Ivan Btory	M	22	189	82	Austria	SVK	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Men's 30 kilometres	NA
8601	Ivan Btory	M	22	189	82	Austria	SVK	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Men's 50 kilometres	NA
8601	Ivan Btory	M	22	189	82	Austria	SVK	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Men's 10/15 kilometres Pursuit	NA
8601	Ivan Btory	M	22	189	82	Austria	SVK	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Men's 4 x 10 kilometres Relay	NA
8601	Ivan Btory	M	26	189	82	Austria	SVK	2002 Winter	2002	Winter	Salt Lake City	Cross Country Skiing	Cross Country Skiing Men's 15 kilometres	NA
8601	Ivan Btory	M	26	189	82	Austria	SVK	2002 Winter	2002	Winter	Salt Lake City	Cross Country Skiing	Cross Country Skiing Men's 50 kilometres	NA
8601	Ivan Btory	M	26	189	82	Austria	SVK	2002 Winter	2002	Winter	Salt Lake City	Cross Country Skiing	Cross Country Skiing Men's 10/10 kilometres Pursuit	NA
8601	Ivan Btory	M	30	189	82	Austria	SVK	2006 Winter	2006	Winter	Torino	Cross Country Skiing	Cross Country Skiing Men's 15 kilometres	NA
8601	Ivan Btory	M	30	189	82	Austria	SVK	2006 Winter	2006	Winter	Torino	Cross Country Skiing	Cross Country Skiing Men's 50 kilometres	NA
8601	Ivan Btory	M	30	189	82	Austria	SVK	2006 Winter	2006	Winter	Torino	Cross Country Skiing	Cross Country Skiing Men's 30 km Skiathlon	NA
8601	Ivan Btory	M	30	189	82	Austria	SVK	2006 Winter	2006	Winter	Torino	Cross Country Skiing	Cross Country Skiing Men's Team Sprint	NA
8601	Ivan Btory	M	34	189	82	Austria	SVK	2010 Winter	2010	Winter	Vancouver	Cross Country Skiing	Cross Country Skiing Men's 15 kilometres	NA
8601	Ivan Btory	M	34	189	82	Austria	SVK	2010 Winter	2010	Winter	Vancouver	Cross Country Skiing	Cross Country Skiing Men's 50 kilometres	NA
8601	Ivan Btory	M	34	189	82	Austria	SVK	2010 Winter	2010	Winter	Vancouver	Cross Country Skiing	Cross Country Skiing Men's 4 x 10 kilometres Relay	NA
8601	Ivan Btory	M	34	189	82	Austria	SVK	2010 Winter	2010	Winter	Vancouver	Cross Country Skiing	Cross Country Skiing Men's Team Sprint	NA
8602	Sandjema Batouli	F	18	165	60	Austria	COM	2000 Summer	2000	Summer	Sydney	Athletics	Athletics Women's 100 metres	NA
8603	Milo Btovsk	M	25	178	65	Austria	SVK	2004 Summer	2004	Summer	Athina	Athletics	Athletics Men's 50 kilometres Walk	NA
8603	Milo Btovsk	M	29	178	65	Austria	SVK	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 50 kilometres Walk	NA
8603	Milo Btovsk	M	33	178	65	Austria	SVK	2012 Summer	2012	Summer	London	Athletics	Athletics Men's 50 kilometres Walk	NA
8604	Manika Batra	F	21	179	63	Austria	IND	2016 Summer	2016	Summer	Rio de Janeiro	Table Tennis	Table Tennis Women's Singles	NA
8605	Jaime Antonio Batres Morales	M	24	170	67	Austria	GUA	1988 Summer	1988	Summer	Seoul	Football	Football Men's Football	NA
8606	Batsaikhanyn Dlgn	M	29	179	72	Austria	MGL	2016 Summer	2016	Summer	Rio de Janeiro	Swimming	Swimming Men's 50 metres Freestyle	NA
8607	Vitalina Igorevna Batsarashkina	F	19	162	60	Austria	RUS	2016 Summer	2016	Summer	Rio de Janeiro	Shooting	Shooting Women's Air Pistol, 10 metres	Silver
8607	Vitalina Igorevna Batsarashkina	F	19	162	60	Austria	RUS	2016 Summer	2016	Summer	Rio de Janeiro	Shooting	Shooting Women's Sporting Pistol, 25 metres	NA
8608	Mieczysaw Jzef Batsch	M	24	172	70	Austria	POL	1924 Summer	1924	Summer	Paris	Football	Football Men's Football	NA
